 
       w [eV]        Osc. strength         Transition      Weight      KS [eV]      D<S*S>
 
 ==========================================================================================
 
      3.870          0.0000083           253   -> 281       0.991       3.870       1.580
      3.871          0.0001621           258   -> 283       0.698       3.871       1.485
      3.871          0.0004225           268   -> 292       0.891       3.872       0.835
      3.871          0.0007982           258   -> 283       0.816       3.871       0.872
      3.872          0.0003068           271   -> 295       0.952       3.871       0.307
      3.872          0.0000577           272   -> 297       0.985       3.872       0.381
      3.873          0.0000433           179   -> 278       0.998       3.873       0.024
      3.874          0.0000141           249   -> 280       1.000       3.874       0.880
      3.874          0.0002384           253   -> 281       0.856       3.874       0.217
      3.875          0.0001395           253   -> 281       0.835       3.874       0.203
      3.876          0.0000275           263   -> 288       0.720       3.876       1.937
      3.876          0.0005080           278   -> 341       0.959       3.870       0.165
      3.876          0.0000229           252   -> 281       0.854       3.877       1.585
      3.877          0.0004350           264   -> 290       0.611       3.877       1.360
      3.877          0.0026725           278   -> 341       0.759       3.870       0.456
      3.877          0.0000233           276   -> 305       0.730       3.878       1.850
      3.878          0.0002187           264   -> 290       0.804       3.877       0.085
      3.880          0.0015372           276   -> 305       0.585       3.878       0.177
      3.880          0.0002451           257   -> 282       0.983       3.880       1.539
      3.880          0.0014042           258   -> 283       0.651       3.881       0.492
      3.881          0.0013754           252   -> 281       0.973       3.880       0.596
      3.881          0.0007298           269   -> 294       0.966       3.882       1.352
      3.882          0.0021474           258   -> 283       0.881       3.881       0.837
      3.883          0.0001572           195   -> 279       0.999       3.883       0.943
      3.883          0.0009622           257   -> 282       0.966       3.883       0.346
      3.884          0.0000327           260   -> 286       0.883       3.885       1.870
      3.884          0.0002956           167   -> 279       0.999       3.884       0.939
      3.884          0.0015038           257   -> 282       0.704       3.883       0.228
      3.885          0.0002871           259   -> 284       0.945       3.885       1.794
      3.886          0.0001120           270   -> 295       0.953       3.887       1.772
      3.886          0.0004357           275   -> 304       0.892       3.887       1.681
      3.887          0.0005182           269   -> 294       0.937       3.885       0.240
      3.888          0.0003884           260   -> 286       0.868       3.886       0.124
      3.888          0.0000166           271   -> 296       0.820       3.890       1.836
      3.889          0.0002711           270   -> 295       0.970       3.888       0.324
      3.890          0.0000021           267   -> 292       0.720       3.891       1.977
      3.891          0.0001820           263   -> 289       0.727       3.892       1.741
      3.891          0.0011582           275   -> 304       0.943       3.889       0.237
      3.891          0.0012000           259   -> 284       0.836       3.889       0.321
      3.892          0.0001986           271   -> 296       0.732       3.890       0.158
      3.892          0.0000217           262   -> 287       0.813       3.893       1.743
      3.893          0.0008344           267   -> 292       0.641       3.891       0.215
      3.893          0.0000878           178   -> 278       0.982       3.893       0.203
      3.894          0.0000070           257   -> 283       0.976       3.893       0.818
      3.895          0.0009504           262   -> 287       0.742       3.893       0.085
      3.895          0.0000093           277   -> 312       0.711       3.903       1.957
      3.895          0.0000008           268   -> 293       0.699       3.897       1.981
      3.896          0.0000220           166   -> 279       0.991       3.896       1.177
      3.896          0.0000085           266   -> 291       0.802       3.897       1.767
      3.897          0.0000053           273   -> 298       0.742       3.899       1.962
      3.898          0.0002082           268   -> 293       0.673       3.897       0.071
      3.899          0.0002563           266   -> 291       0.846       3.897       0.138
      3.899          0.0002209           259   -> 285       0.984       3.899       1.392
      3.899          0.0005471           263   -> 290       0.520       3.901       0.553
      3.900          0.0001712           248   -> 280       0.947       3.900       1.374
      3.900          0.0002553           263   -> 290       0.705       3.902       1.392
      3.901          0.0000185           177   -> 278       1.000       3.901       0.039
      3.902          0.0001542           259   -> 285       0.970       3.901       0.336
      3.903          0.0001912           273   -> 298       0.729       3.900       0.467
      3.903          0.0001238           269   -> 295       0.825       3.904       1.614
      3.904          0.0001496           257   -> 283       0.995       3.903       0.768
      3.904          0.0000536           273   -> 299       0.665       3.904       1.613
      3.905          0.0000621           274   -> 301       0.814       3.906       1.690
      3.906          0.0003441           270   -> 296       0.820       3.907       1.625
      3.906          0.0011448           263   -> 290       0.634       3.901       0.662
      3.906          0.0000290           256   -> 282       0.981       3.906       1.624
      3.907          0.0000068           194   -> 279       1.000       3.907       0.995
      3.907          0.0000788           262   -> 288       0.839       3.908       1.890
      3.908          0.0006367           269   -> 295       0.883       3.906       0.121
      3.908          0.0000843           276   -> 306       0.719       3.910       1.729
      3.908          0.0004454           256   -> 282       0.983       3.908       0.640
      3.909          0.0000042           261   -> 287       0.715       3.909       1.978
      3.909          0.0001894           278   -> 342       0.702       3.905       0.178
      3.909          0.0002180           270   -> 296       0.561       3.907       0.188
      3.910          0.0000327           165   -> 279       0.586       3.910       0.468
      3.910          0.0000993           248   -> 280       0.990       3.910       0.680
      3.910          0.0001380           165   -> 279       0.762       3.910       0.399
      3.911          0.0003495           262   -> 288       0.754       3.909       0.062
      3.911          0.0008533           262   -> 288       0.502       3.909       0.040
      3.912          0.0000055           272   -> 298       0.760       3.912       1.973
      3.912          0.0006968           276   -> 306       0.507       3.910       0.015
      3.912          0.0002004           176   -> 278       0.788       3.911       0.214
      3.913          0.0009936           277   -> 312       0.448       3.904       0.066
      3.914          0.0000400           267   -> 293       0.699       3.915       1.258
      3.914          0.0000557           267   -> 293       0.558       3.916       1.147
      3.914          0.0000369           258   -> 284       0.968       3.914       0.915
      3.915          0.0000424           276   -> 307       0.760       3.916       1.800
      3.915          0.0000383           271   -> 297       0.943       3.915       1.509
      3.916          0.0006103           277   -> 312       0.486       3.904       0.291
      3.916          0.0001000           268   -> 294       0.738       3.916       1.688
      3.916          0.0000603           273   -> 300       0.650       3.917       1.834
      3.917          0.0000482           272   -> 299       0.999       3.917       1.264
      3.917          0.0000145           276   -> 307       0.698       3.916       0.561
      3.918          0.0001003           255   -> 282       0.970       3.918       1.316
      3.918          0.0002183           251   -> 281       0.965       3.918       1.250
      3.918          0.0002395           164   -> 279       0.898       3.917       0.934
      3.918          0.0000957           258   -> 284       0.897       3.918       0.751
      3.919          0.0003194           256   -> 283       0.836       3.919       0.653
      3.919          0.0000152           275   -> 305       0.732       3.920       1.817
      3.919          0.0004652           256   -> 283       0.884       3.919       0.877
      3.920          0.0003386           255   -> 282       0.934       3.919       0.419
      3.920          0.0004648           255   -> 282       0.670       3.919       0.187
      3.920          0.0004839           271   -> 297       0.985       3.919       0.483
      3.921          0.0001377           272   -> 299       0.982       3.921       0.563
      3.921          0.0004251           251   -> 281       0.994       3.921       0.444
      3.922          0.0002832           275   -> 305       0.697       3.920       0.282
      3.922          0.0000019           262   -> 289       0.835       3.923       1.876
      3.922          0.0002394           254   -> 282       0.966       3.922       1.515
      3.923          0.0001868           269   -> 296       0.701       3.925       1.625
      3.923          0.0003548           247   -> 280       0.933       3.923       1.159
      3.923          0.0000197           261   -> 288       0.734       3.924       1.811
      3.924          0.0010790           266   -> 292       0.874       3.924       0.951
      3.924          0.0010313           266   -> 292       0.713       3.925       1.396
      3.925          0.0004437           266   -> 292       0.908       3.925       0.174
      3.925          0.0007058           254   -> 282       0.949       3.924       0.337
      3.926          0.0001572           262   -> 289       0.596       3.925       0.453
      3.926          0.0000531           277   -> 313       0.876       3.926       1.364
      3.927          0.0000845           269   -> 296       0.731       3.925       0.240
      3.928          0.0000381           258   -> 285       0.993       3.928       1.509
      3.929          0.0000174           193   -> 279       1.000       3.928       1.005
      3.929          0.0005366           256   -> 283       0.987       3.928       0.783
      3.929          0.0000041           272   -> 300       0.939       3.929       1.826
      3.929          0.0006165           276   -> 308       0.573       3.930       0.391
      3.930          0.0000212           274   -> 302       0.771       3.930       1.747
      3.930          0.0001048           276   -> 308       0.718       3.930       1.594
      3.931          0.0000818           258   -> 285       0.990       3.930       0.500
      3.931          0.0001736           272   -> 300       0.761       3.930       0.679
      3.931          0.0003909           255   -> 283       0.741       3.930       0.615
      3.932          0.0002114           270   -> 297       0.959       3.933       1.233
      3.932          0.0009441           277   -> 313       0.864       3.929       0.523
      3.932          0.0001107           246   -> 280       0.961       3.932       0.858
      3.932          0.0004237           246   -> 280       0.761       3.932       0.673
      3.933          0.0002096           253   -> 282       0.707       3.933       1.379
      3.933          0.0002421           253   -> 282       0.797       3.933       1.356
      3.933          0.0000400           250   -> 281       0.791       3.934       1.237
      3.933          0.0002209           250   -> 281       0.863       3.934       1.235
      3.934          0.0004750           247   -> 280       0.714       3.933       0.887
      3.934          0.0006173           247   -> 280       0.700       3.933       1.152
      3.935          0.0004466           262   -> 290       0.915       3.934       0.518
      3.935          0.0001668           254   -> 283       0.994       3.935       1.124
      3.936          0.0010089           253   -> 282       0.984       3.935       0.547
      3.936          0.0001124           257   -> 284       0.994       3.936       1.447
      3.937          0.0000249           265   -> 291       0.713       3.939       1.847
      3.937          0.0000415           268   -> 295       0.866       3.938       1.611
      3.938          0.0000179           270   -> 297       0.960       3.936       0.772
      3.938          0.0002303           250   -> 281       0.980       3.937       0.364
      3.939          0.0000373           261   -> 289       0.864       3.939       1.875
      3.939          0.0000570           192   -> 279       0.998       3.939       1.046
      3.939          0.0002498           252   -> 282       0.806       3.939       0.746
      3.939          0.0001329           274   -> 303       0.654       3.940       1.585
      3.939          0.0001264           274   -> 303       0.619       3.940       1.415
      3.940          0.0004556           255   -> 283       0.928       3.940       0.512
      3.941          0.0003389           268   -> 295       0.639       3.939       0.365
      3.941          0.0000237           257   -> 284       0.963       3.940       0.487
      3.941          0.0001283           252   -> 282       0.617       3.941       0.218
      3.942          0.0004908           265   -> 291       0.595       3.939       0.158
      3.943          0.0009229           252   -> 282       0.695       3.941       0.294
      3.943          0.0000004           259   -> 286       0.768       3.944       1.931
      3.943          0.0002160           249   -> 281       0.974       3.943       1.152
      3.943          0.0000428           246   -> 280       0.987       3.943       0.959
      3.944          0.0042101           261   -> 289       0.796       3.941       0.103
      3.945          0.0002594           254   -> 283       0.898       3.945       0.867
      3.946          0.0000278           253   -> 283       0.914       3.946       1.064
      3.947          0.0000312           266   -> 293       0.848       3.949       1.836
      3.947          0.0001327           249   -> 281       0.998       3.947       0.679
      3.948          0.0000346           269   -> 297       0.942       3.950       1.826
      3.948          0.0021386           261   -> 290       0.650       3.949       0.520
      3.949          0.0005298           261   -> 290       0.736       3.949       1.643
      3.949          0.0001800           261   -> 290       0.853       3.949       1.837
      3.949          0.0001323           163   -> 279       0.999       3.949       0.964
      3.950          0.0000287           257   -> 285       0.966       3.950       1.392
      3.950          0.0000328           273   -> 301       0.659       3.953       1.939
      3.950          0.0000636           191   -> 279       0.999       3.950       1.033
      3.951          0.0017574           266   -> 293       0.592       3.949       0.303
      3.951          0.0000895           277   -> 315       0.526       3.955       1.898
      3.952          0.0004445           266   -> 293       0.657       3.949       0.144
      3.952          0.0006979           252   -> 283       0.998       3.952       1.106
      3.953          0.0000498           260   -> 287       0.822       3.954       1.934
      3.953          0.0000999           275   -> 306       0.752       3.952       0.169
      3.954          0.0000836           257   -> 285       0.971       3.952       0.478
      3.954          0.0000458           277   -> 314       0.841       3.954       1.614
      3.954          0.0000380           268   -> 296       0.718       3.958       1.824
      3.955          0.0006591           269   -> 297       0.954       3.954       0.190
      3.956          0.0000540           253   -> 283       0.999       3.956       0.840
      3.956          0.0000011           264   -> 291       0.709       3.957       1.976
      3.957          0.0000677           275   -> 307       0.744       3.957       1.285
      3.957          0.0001059           267   -> 295       0.963       3.957       1.777
      3.957          0.0001871           277   -> 314       0.796       3.955       0.679
      3.958          0.0006688           273   -> 301       0.681       3.953       0.079
      3.958          0.0005633           264   -> 291       0.710       3.957       0.025
      3.958          0.0000583           271   -> 298       0.808       3.959       1.849
      3.958          0.0003295           277   -> 315       0.538       3.956       0.221
      3.959          0.0011173           175   -> 278       0.719       3.959       0.076
      3.959          0.0000718           267   -> 295       0.769       3.959       0.283
      3.960          0.0006726           175   -> 278       0.941       3.959       0.073
      3.961          0.0001441           271   -> 298       0.674       3.959       0.319
      3.961          0.0004455           245   -> 280       0.946       3.961       0.925
      3.961          0.0000150           245   -> 280       0.552       3.961       1.303
      3.962          0.0023179           245   -> 280       0.631       3.961       0.418
      3.962          0.0012819           256   -> 284       0.925       3.962       1.588
      3.962          0.0002020           252   -> 283       0.999       3.962       0.866
      3.964          0.0000736           274   -> 304       0.825       3.965       1.929
      3.964          0.0000089           272   -> 301       0.774       3.965       1.974
      3.964          0.0000255           265   -> 292       0.732       3.966       1.968
      3.966          0.0005179           266   -> 294       0.572       3.968       0.153
      3.967          0.0020517           256   -> 284       0.955       3.966       0.341
      3.968          0.0002338           266   -> 294       0.904       3.968       1.367
      3.968          0.0001139           260   -> 288       0.727       3.970       1.240
      3.969          0.0000657           272   -> 301       0.635       3.966       0.875
      3.970          0.0011567           265   -> 292       0.675       3.966       0.080
      3.971          0.0000093           258   -> 286       0.626       3.973       1.970
      3.971          0.0000606           275   -> 308       0.815       3.972       1.910
      3.971          0.0004823           271   -> 299       0.805       3.968       0.280
      3.972          0.0001129           245   -> 280       0.998       3.971       0.895
      3.972          0.0004223           276   -> 309       0.775       3.974       1.494
      3.972          0.0006414           274   -> 304       0.762       3.967       0.397
      3.972          0.0007022           266   -> 294       0.854       3.971       0.297
      3.973          0.0003488           255   -> 284       0.992       3.973       1.120
      3.974          0.0005103           260   -> 288       0.687       3.970       0.281
      3.975          0.0000585           267   -> 296       0.749       3.977       1.803
      3.975          0.0000832           256   -> 285       0.731       3.976       1.818
      3.976          0.0000540           271   -> 300       0.870       3.976       1.195
      3.976          0.0000639           256   -> 285       0.664       3.976       1.632
      3.976          0.0001416           271   -> 300       0.561       3.977       0.825
      3.976          0.0000115           273   -> 302       0.869       3.977       1.906
      3.977          0.0001482           255   -> 284       0.996       3.977       0.680
      3.977          0.0003882           258   -> 286       0.524       3.973       0.248
      3.978          0.0002422           273   -> 302       0.815       3.977       0.140
      3.978          0.0000681           277   -> 316       0.787       3.979       1.771
      3.978          0.0002501           254   -> 284       0.991       3.978       1.174
      3.978          0.0001512           271   -> 300       0.860       3.977       0.135
      3.979          0.0005432           256   -> 285       0.951       3.978       0.257
      3.979          0.0006619           256   -> 285       0.527       3.978       0.353
      3.979          0.0005947           271   -> 300       0.617       3.977       0.107
      3.980          0.0000080           263   -> 291       0.733       3.981       1.849
      3.980          0.0002020           248   -> 281       0.978       3.980       1.539
      3.980          0.0001355           251   -> 282       0.913       3.981       1.787
      3.980          0.0001475           270   -> 299       0.866       3.981       1.743
      3.981          0.0008320           267   -> 296       0.707       3.978       0.113
      3.982          0.0002175           251   -> 282       0.707       3.982       0.131
      3.982          0.0001316           254   -> 284       0.934       3.982       0.542
      3.983          0.0000936           277   -> 316       0.798       3.980       0.041
      3.983          0.0000902           254   -> 284       0.650       3.982       0.272
      3.983          0.0003729           248   -> 281       0.880       3.983       0.752
      3.984          0.0000019           264   -> 292       0.791       3.984       1.976
      3.984          0.0000613           260   -> 289       0.650       3.986       1.621
      3.984          0.0001572           268   -> 297       0.806       3.984       1.260
      3.984          0.0001660           264   -> 292       0.719       3.984       0.398
      3.985          0.0000130           190   -> 279       1.000       3.985       0.990
      3.985          0.0000032           273   -> 303       0.663       3.986       1.969
      3.986          0.0000094           272   -> 302       0.700       3.989       1.953
      3.987          0.0000733           273   -> 303       0.610       3.986       0.123
      3.987          0.0000993           255   -> 285       0.991       3.987       1.505
      3.988          0.0003940           268   -> 297       0.747       3.987       0.715
      3.988          0.0001642           253   -> 284       0.693       3.989       0.963
      3.989          0.0000243           265   -> 293       0.797       3.990       1.659
      3.990          0.0006343           255   -> 285       0.943       3.989       0.710
      3.990          0.0001013           266   -> 295       0.984       3.990       1.606
      3.990          0.0007475           255   -> 285       0.669       3.989       0.392
      3.991          0.0020012           260   -> 289       0.732       3.986       0.201
      3.992          0.0001463           254   -> 285       0.991       3.992       1.350
      3.993          0.0000975           270   -> 300       0.608       3.994       1.062
      3.993          0.0000425           257   -> 286       0.629       3.995       1.870
      3.993          0.0000506           269   -> 298       0.651       3.994       1.414
      3.993          0.0004125           266   -> 295       0.768       3.992       0.582
      3.993          0.0000795           270   -> 300       0.658       3.994       1.114
      3.993          0.0001365           253   -> 284       0.684       3.993       1.438
      3.993          0.0000892           251   -> 283       0.982       3.993       1.372
      3.994          0.0002126           253   -> 284       0.803       3.993       1.012
      3.994          0.0002657           272   -> 302       0.743       3.990       0.284
      3.995          0.0001238           254   -> 285       0.815       3.994       0.770
      3.995          0.0001131           274   -> 305       0.664       3.998       1.497
      3.996          0.0001722           252   -> 284       0.548       3.995       1.089
      3.996          0.0001356           250   -> 282       0.907       3.996       1.236
      3.996          0.0003993           269   -> 298       0.688       3.994       0.324
      3.996          0.0005187           270   -> 300       0.812       3.995       0.596
      3.997          0.0003707           260   -> 290       0.809       3.996       0.053
      3.998          0.0000009           269   -> 299       0.937       3.998       1.657
      3.998          0.0002020           250   -> 282       0.905       3.998       0.414
      3.999          0.0000174           272   -> 303       0.804       3.999       1.440
